시군구,번지,본번,부번,단지명,전용면적(㎡),계약년월,계약일,거래금액(만원),층,건축년도,도로명,해제사유발생일,거래유형,중개사소재지
인천광역시 서구 불로동,178,178,0,불노동한일타운아파트,59.72,202111,13,"26,600",5,2008,검단로 841,,중개거래,인천 서구
인천광역시 서구 불로동,185-40,185,40,신명스카이뷰,59.861,202111,9,"26,900",7,2007,검단로 867,,중개거래,인천 서구
인천광역시 서구 불로동,308,308,0,월드,59.83,202111,13,"26,800",11,1998,검단로 836,,중개거래,"인천 계양구, 인천 서구"
인천광역시 서구 불로동,308,308,0,월드,84.93,202111,20,"31,500",15,1998,검단로 836,,중개거래,인천 서구
인천광역시 서구 불로동,308,308,0,월드,84.93,202111,25,"29,000",2,1998,검단로 836,,중개거래,인천 서구
인천광역시 서구 불로동,308,308,0,월드,59.89,202111,30,"26,750",11,1998,검단로 836,,중개거래,인천 서구
인천광역시 서구 불로동,372,372,0,퀸스타운(길훈),59.72,202111,3,"25,000",3,1999,검단로 786,,중개거래,인천 서구
인천광역시 서구 불로동,372,372,0,퀸스타운(길훈),84.99,202111,8,"35,000",17,1999,검단로 786,,중개거래,인천 서구
인천광역시 서구 불로동,316-1,316,1,퀸스타운(동성),59.97,202111,6,"21,500",1,1999,검단로 788,,중개거래,인천 서구
인천광역시 서구 불로동,316-1,316,1,퀸스타운(동성),59.97,202111,17,"25,000",19,1999,검단로 788,,중개거래,인천 서구
인천광역시 서구 불로동,316-1,316,1,퀸스타운(동성),84.99,202111,20,"30,000",2,1999,검단로 788,,중개거래,인천 서구
인천광역시 서구 불로동,312-2,312,2,퀸스타운(신명),59.72,202111,6,"25,600",6,1998,검단로 834,,중개거래,인천 서구
인천광역시 서구 석남동,559,559,0,경인,44.91,202111,25,"12,300",1,1984,길주로142번길 41,,중개거래,인천 서구
인천광역시 서구 석남동,532,532,0,금호어울림,114.5945,202111,8,"61,000",12,2007,가정로223번길 28,,중개거래,인천 서구
인천광역시 서구 석남동,468-3,468,3,낙원,49.14,202111,20,"15,500",1,1989,서달로149번길 12-7,,중개거래,인천 서구
인천광역시 서구 석남동,208-1,208,1,동남,42.21,202111,11,"12,000",6,1989,새오개로 19,,중개거래,인천 서구
인천광역시 서구 석남동,208-1,208,1,동남,42.21,202111,19,"12,000",4,1989,새오개로 19,,중개거래,인천 서구
인천광역시 서구 석남동,111-13,111,13,동진4,57.455,202111,26,"12,600",6,1991,서달로130번길 25,,중개거래,인천 서구
인천광역시 서구 석남동,446,446,0,서인천월드메르디앙,84.9783,202111,2,"47,500",11,2006,신석로 71,,중개거래,인천 서구
인천광역시 서구 석남동,446,446,0,서인천월드메르디앙,84.9783,202111,9,"50,000",15,2006,신석로 71,,중개거래,인천 서구
인천광역시 서구 석남동,514-1,514,1,수정,45.92,202111,12,"18,800",2,1989,칠천왕로 29,,중개거래,인천 서구
인천광역시 서구 석남동,486-1,486,1,신동아,59.98,202111,19,"20,500",15,1996,서달로123번길 12-4,,중개거래,인천 서구
인천광역시 서구 석남동,503,503,0,중앙1,73.44,202111,23,"27,500",5,1984,옻우물로 6,,중개거래,인천 서구
인천광역시 서구 석남동,499,499,0,태산,36.52,202111,8,"17,400",4,1989,가정로262번길 19,,중개거래,인천 서구
인천광역시 서구 석남동,109-55,109,55,태화,73.79,202111,20,"25,000",12,1990,서달로116번길 12,,중개거래,인천 서구
인천광역시 서구 석남동,109-55,109,55,태화,73.79,202111,25,"22,500",10,1990,서달로116번길 12,,중개거래,"인천 서구, 인천 중구"
인천광역시 서구 석남동,552-18,552,18,효성,47.18,202111,20,"14,400",3,1985,서달로 77,,중개거래,인천 서구
인천광역시 서구 석남동,552-18,552,18,효성,47.18,202111,30,"11,000",2,1985,서달로 77,,중개거래,인천 계양구
인천광역시 서구 석남동,489,489,0,효정(489),54.3,202111,26,"30,000",5,1989,서달로123번길 9-1,,중개거래,인천 서구
인천광역시 서구 신현동,181-4,181,4,동진,58.47,202111,23,"16,000",6,1989,새오개로77번길 5,,중개거래,인천 서구
인천광역시 서구 신현동,306-1,306,1,루원시티센트럴타운,74.89,202111,22,"63,500",18,2017,봉오재1로 36,,중개거래,인천 서구
인천광역시 서구 신현동,302-1,302,1,신현이편한세상하늘채,59.999,202111,2,"58,000",19,2010,가정로 387,,중개거래,인천 서구
인천광역시 서구 신현동,302-1,302,1,신현이편한세상하늘채,84.857,202111,7,"64,000",4,2010,가정로 387,,중개거래,인천 서구
인천광역시 서구 신현동,302-1,302,1,신현이편한세상하늘채,84.857,202111,30,"62,000",14,2010,가정로 387,,중개거래,인천 서구
인천광역시 서구 심곡동,259-2,259,2,극동늘푸른,84.86,202111,3,"41,000",7,1997,승학로 198,,중개거래,인천 서구
인천광역시 서구 심곡동,259-2,259,2,극동늘푸른,84.86,202111,26,"44,250",15,1997,승학로 198,,중개거래,인천 서구
인천광역시 서구 심곡동,285,285,0,대동,59.91,202111,6,"27,500",7,1995,심곡로 135,,중개거래,인천 서구
인천광역시 서구 심곡동,285,285,0,대동,59.91,202111,9,"25,000",4,1995,심곡로 135,,중개거래,인천 서구
인천광역시 서구 심곡동,282,282,0,삼용타워,59.85,202111,3,"20,000",11,1996,탁옥로 89,,중개거래,인천 서구
인천광역시 서구 연희동,729-1,729,1,우성,59.929,202111,20,"30,800",10,1997,대평로56번길 32,,중개거래,인천 서구
인천광역시 서구 연희동,682,682,0,중앙,24.7925,202111,5,"8,200",7,1997,승학로 336,,중개거래,인천 서구
인천광역시 서구 연희동,682,682,0,중앙,24.7925,202111,5,"8,500",8,1997,승학로 336,,중개거래,인천 서구
인천광역시 서구 연희동,728-1,728,1,청아,59.58,202111,8,"21,200",4,1997,연희로42번길 15,,중개거래,인천 서구
인천광역시 서구 연희동,690,690,0,태영,59.24,202111,23,"21,800",2,1996,대평로 10,,중개거래,인천 서구
인천광역시 서구 연희동,682-12,682,12,한국1,84.75,202111,3,"35,500",10,1994,서곶로369번길 18,,중개거래,인천 서구
인천광역시 서구 연희동,682-12,682,12,한국1,58.32,202111,8,"24,500",14,1994,서곶로369번길 18,,중개거래,인천 서구
인천광역시 서구 연희동,682-12,682,12,한국1,58.32,202111,11,"18,500",14,1994,서곶로369번길 18,,직거래,-
인천광역시 서구 오류동,1719-2,1719,2,검단힐스테이트3차1단지,105.472,202111,25,"46,000",19,2010,봉화로 60-17,,중개거래,인천 서구
인천광역시 서구 오류동,1721-1,1721,1,검단힐스테이트3차2단지,104.7238,202111,9,"40,000",10,2010,버들로 46,,중개거래,인천 서구
인천광역시 서구 오류동,1721-1,1721,1,검단힐스테이트3차2단지,84.9831,202111,12,"43,800",16,2010,버들로 46,,중개거래,인천 서구
인천광역시 서구 오류동,1721-1,1721,1,검단힐스테이트3차2단지,84.9098,202111,13,"43,000",8,2010,버들로 46,,중개거래,인천 서구
인천광역시 서구 왕길동,692-1,692,1,검단자이1단지,84.809,202111,15,"45,000",14,2010,버들로 27,,중개거래,인천 서구
인천광역시 서구 왕길동,696-1,696,1,검단자이2단지,123.19,202111,20,"52,000",10,2010,오동로 32,,중개거래,인천 서구
인천광역시 서구 왕길동,661-1,661,1,대림e-편한세상(검단2지구66BL1L),120.069,202111,8,"51,800",1,2007,검단로 448,,중개거래,인천 서구
인천광역시 서구 왕길동,661-1,661,1,대림e-편한세상(검단2지구66BL1L),132.668,202111,13,"55,000",9,2007,검단로 448,,직거래,-
인천광역시 서구 왕길동,661-1,661,1,대림e-편한세상(검단2지구66BL1L),84.91,202111,26,"45,000",8,2007,검단로 448,,중개거래,인천 서구
인천광역시 서구 왕길동,633-2,633,2,동남디아망,84.9651,202111,18,"34,900",4,2006,봉수대로1440번길 19,,중개거래,인천 서구
인천광역시 서구 왕길동,633-2,633,2,동남디아망,84.9651,202111,22,"35,700",5,2006,봉수대로1440번길 19,,중개거래,인천 서구
인천광역시 서구 왕길동,697-1,697,1,드림파크어울림1단지,84.9025,202111,17,"41,800",8,2010,봉화로 18,,중개거래,인천 서구
인천광역시 서구 왕길동,696-2,696,2,드림파크어울림2단지,84.8372,202111,8,"41,000",15,2010,오동로 40,,중개거래,인천 서구
인천광역시 서구 왕길동,696-2,696,2,드림파크어울림2단지,84.9314,202111,20,"42,500",10,2010,오동로 40,,중개거래,경기 김포시
인천광역시 서구 왕길동,634-1,634,1,신명스카이뷰드림,84.9378,202111,29,"40,000",15,2004,봉수대로1440번길 29,,중개거래,인천 서구
인천광역시 서구 왕길동,295-1,295,1,유승,84.96,202111,14,"30,700",5,2000,단봉로 12,,중개거래,인천 서구
인천광역시 서구 원당동,1018,1018,0,검단신도시푸르지오더베뉴,105.52,202111,27,"71,139",21,2021,이음6로 33,,중개거래,인천 서구
인천광역시 서구 원당동,854-3,854,3,금호어울림2차(원당지구80BL3L),107.5774,202111,8,"42,000",3,2005,고산로 13,,중개거래,인천 서구
인천광역시 서구 원당동,852-1,852,1,대림e편한세상(원당지구78BL1L),84.981,202111,8,"41,800",1,2004,고산로40번길 38,,중개거래,인천 서구
인천광역시 서구 원당동,852-1,852,1,대림e편한세상(원당지구78BL1L),84.981,202111,25,"43,000",9,2004,고산로40번길 38,,중개거래,"경기 김포시, 인천 서구"
인천광역시 서구 원당동,823-1,823,1,원당LG자이(원당지구69BL1L),84.9511,202111,6,"46,500",7,2004,원당대로839번길 34,,중개거래,인천 서구
인천광역시 서구 원당동,823-1,823,1,원당LG자이(원당지구69BL1L),84.9511,202111,9,"48,700",9,2004,원당대로839번길 34,,중개거래,인천 서구
인천광역시 서구 원당동,1022,1022,0,호반써밋1차,84.8981,202111,18,"78,500",11,2021,이음5로 15,,중개거래,인천 서구
인천광역시 서구 청라동,164-1,164,1,엑슬루타워,150.28,202111,25,"70,000",43,2011,중봉대로586번길 22,,직거래,-
인천광역시 서구 청라동,970-1,970,1,청라29블럭호반베르디움,84.9482,202111,4,"85,000",11,2012,청라커낼로 163,,중개거래,인천 서구
인천광역시 서구 청라동,970-1,970,1,청라29블럭호반베르디움,84.9289,202111,9,"87,000",28,2012,청라커낼로 163,,중개거래,인천 서구
인천광역시 서구 청라동,970-1,970,1,청라29블럭호반베르디움,84.9382,202111,20,"89,250",25,2012,청라커낼로 163,,중개거래,인천 서구
인천광역시 서구 청라동,970-1,970,1,청라29블럭호반베르디움,84.9289,202111,28,"76,500",6,2012,청라커낼로 163,,중개거래,인천 서구
인천광역시 서구 청라동,Jan-85,85,1,청라국제금융단지한양수자인레이크블루,84.424,202111,13,"86,400",4,2019,청라한내로 132,,중개거래,인천 서구
인천광역시 서구 청라동,Jan-82,82,1,청라모아미래도,71.5966,202111,16,"78,000",18,2018,비즈니스로 165,,중개거래,인천 서구
인천광역시 서구 청라동,156-1,156,1,청라센트럴에일린의뜰,84.961,202111,25,"89,800",30,2018,청라커낼로 300,,중개거래,"인천 부평구, 인천 서구"
인천광역시 서구 청라동,166-1,166,1,청라웰카운티19단지,146.35,202111,13,"90,000",5,2012,청라에메랄드로 112,,중개거래,인천 서구
인천광역시 서구 청라동,193-1,193,1,청라자이,115.5101,202111,9,"70,000",15,2010,청라에메랄드로 30,,중개거래,인천 연수구
인천광역시 서구 청라동,193-1,193,1,청라자이,142.8738,202111,14,"109,000",18,2010,청라에메랄드로 30,,중개거래,인천 서구
인천광역시 서구 청라동,115-1,115,1,청라제일풍경채,101.9669,202111,20,"87,000",4,2012,청라한울로 95,,중개거래,인천 서구
인천광역시 서구 청라동,149-2,149,2,청라제일풍경채2차에듀앤파크,84.993,202111,27,"85,000",15,2017,청라한울로 96,,중개거래,인천 서구
인천광역시 서구 청라동,762-2,762,2,청라지구중흥S-CLASS1단지,140.3317,202111,5,"94,000",15,2010,청라라임로 131,,중개거래,인천 서구
인천광역시 서구 청라동,130-4,130,4,호반베르디움앤영무예다음,59.936,202111,6,"59,500",3,2011,청라에메랄드로 134,,중개거래,인천 서구
인천광역시 서구 청라동,130-4,130,4,호반베르디움앤영무예다음,59.936,202111,28,"62,000",26,2011,청라에메랄드로 134,,중개거래,"서울 서대문구, 인천 서구"
인천광역시 서구 청라동,185-1,185,1,힐데스하임,59.9007,202111,18,"65,300",15,2011,청라라임로 17,,중개거래,인천 서구
인천광역시 연수구 동춘동,938,938,0,건영,84.945,202111,2,"47,500",4,1994,먼우금로83번길 12,,중개거래,인천 연수구
인천광역시 연수구 동춘동,938,938,0,건영,84.945,202111,2,"47,000",1,1994,먼우금로83번길 12,,중개거래,인천 연수구
인천광역시 연수구 동춘동,938,938,0,건영,84.945,202111,5,"49,000",1,1994,먼우금로83번길 12,,중개거래,인천 연수구
인천광역시 연수구 동춘동,938,938,0,건영,84.945,202111,11,"36,000",5,1994,먼우금로83번길 12,,중개거래,인천 연수구
인천광역시 연수구 동춘동,938,938,0,건영,84.945,202111,20,"50,000",4,1994,먼우금로83번길 12,,중개거래,인천 연수구
인천광역시 연수구 동춘동,943,943,0,동남,52.14,202111,5,"34,700",11,1994,먼우금로 19,20211125,중개거래,인천 연수구
인천광역시 연수구 동춘동,943,943,0,동남,52.14,202111,6,"32,000",4,1994,먼우금로 19,,중개거래,인천 연수구
인천광역시 연수구 동춘동,943,943,0,동남,52.14,202111,17,"30,000",7,1994,먼우금로 19,,중개거래,인천 연수구
인천광역시 연수구 동춘동,가-,0,0,송도파크자이,84.9246,202111,16,"77,500",23,2019,앵고개로104번길 22,,중개거래,인천 연수구
인천광역시 연수구 동춘동,가-,0,0,송도파크자이,76.9835,202111,17,"64,000",16,2019,앵고개로104번길 22,,중개거래,인천 연수구
인천광역시 연수구 동춘동,가-,0,0,송도파크자이,84.9246,202111,19,"76,000",11,2019,앵고개로104번길 22,,중개거래,인천 연수구
인천광역시 연수구 동춘동,가-,0,0,송도파크자이,101.951,202111,24,"110,000",24,2019,앵고개로104번길 22,,중개거래,"인천 미추홀구, 인천 연수구"
인천광역시 연수구 동춘동,925-7,925,7,연수대우.삼환,90.18,202111,18,"60,000",11,1994,원인재로 88,,중개거래,인천 연수구
인천광역시 연수구 동춘동,924-3,924,3,자이(xi),95.55,202111,21,"59,000",6,1993,원인재로 81,,중개거래,인천 연수구
인천광역시 연수구 동춘동,929,929,0,풍림2,45.36,202111,10,"35,500",10,1993,경원대로119번길 21,,중개거래,인천 연수구
인천광역시 연수구 동춘동,929,929,0,풍림2,45.36,202111,10,"35,000",2,1993,경원대로119번길 21,,중개거래,인천 연수구
인천광역시 연수구 동춘동,929,929,0,풍림2,84.22,202111,24,"59,500",3,1993,경원대로119번길 21,,중개거래,인천 연수구
인천광역시 연수구 동춘동,929,929,0,풍림2,45.36,202111,29,"36,000",4,1993,경원대로119번길 21,,중개거래,인천 연수구
인천광역시 연수구 동춘동,922,922,0,풍림3,84.3,202111,6,"51,000",2,1993,먼우금로 149,,중개거래,인천 연수구
인천광역시 연수구 동춘동,919,919,0,하나타운2,99.42,202111,18,"50,000",4,1994,앵고개로205번길 41,,직거래,-
인천광역시 연수구 동춘동,925,925,0,한양1,133.44,202111,6,"72,000",5,1994,원인재로 124,,중개거래,인천 연수구
인천광역시 연수구 동춘동,925,925,0,한양1,88.86,202111,28,"58,500",13,1994,원인재로 124,,중개거래,인천 연수구
인천광역시 연수구 동춘동,932,932,0,한양2,84.97,202111,4,"40,000",5,1994,원인재로 59,,중개거래,인천 연수구
인천광역시 연수구 동춘동,928,928,0,현대1,84.97,202111,2,"65,500",8,1993,원인재로 56,,중개거래,인천 연수구
인천광역시 연수구 선학동,353,353,0,대동,84.4,202111,13,"32,000",6,1992,선학로74번길 17,,중개거래,인천 연수구
